path	area	family	reads	writes
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	ASSI	5	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	B	16	9
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	C	8	2
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	CALLNAME	169	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	CFLAG	49	28
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	D	2	1
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	E	6	1
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	EXP	2	2
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	FLAG	2	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	ITEM	2	1
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	MASTER	1	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	PALAM	7	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	PALAMLV	7	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	PLAYER	56	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	RESULT	4	2
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	SAVESTR	22	10
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	SELECTCOM	75	75
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	TALENT	155	32
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	TARGET	123	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	TEQUIP	59	9
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	TFLAG	148	44
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB	イベント関係	UP	17	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	A	24	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	ABL	157	16
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	ASSI	21	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	ASSIPLAY	55	30
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	BASE	1	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	C	3	2
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	CALLNAME	323	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	CFLAG	183	77
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	CSTR	6	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	DAY	2	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	EXP	106	7
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	EXPLV	2	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	FLAG	4	1
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	MASTER	22	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	MAXBASE	1	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	NO	2	1
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	P	6	5
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	PALAM	88	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	PALAMLV	87	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	PLAYER	111	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	PREVCOM	87	87
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	RESULT	10	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	SAVESTR	56	42
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	SELECTCOM	118	118
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	STAIN	3	2
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	STR	10	0
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	T	2	1
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	TALENT	281	55
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	TARGET	208	2
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	TEQUIP	161	35
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	TFLAG	134	69
original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB	イベント関係	V	8	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	A	22	18
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	ABL	2	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	ASSI	1	1
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	BASE	16	9
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	C	4	2
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	CALLNAME	1	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	CFLAG	40	24
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	CHARANUM	21	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	COUNT	131	13
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	DAY	5	2
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	EXP	2	1
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	FLAG	25	15
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	GLOBAL	1	1
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	H	4	3
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	ISASSI	1	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	ITEM	4	3
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	J	3	3
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	JUEL	3	1
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	LOCAL	51	21
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	MASTER	6	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	MAXBASE	8	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	MONEY	13	6
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	NAME	11	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	NO	2	1
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	PBAND	1	1
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	T	4	2
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	TALENT	29	8
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	TALENTNAME	2	0
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	TARGET	10	4
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	TFLAG	1	1
original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	TIME	5	5
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	A	1	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	ABL	16	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	ASSI	47	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	CALLNAME	68	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	CFLAG	20	19
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	CHARANUM	3	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	COUNT	117	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	CSTR	13	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	E	3	2
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	F	3	3
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	FLAG	17	5
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	G	1	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	RESULT	12	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	TALENT	81	40
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	TARGET	6	0
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	TFLAG	14	14
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	ABL	73	10
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	BASE	12	2
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	CALLNAME	51	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	CFLAG	27	14
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	CSTR	62	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	D	6	3
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	EXP	47	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	EXPLV	2	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	FLAG	59	42
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	JUEL	8	8
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	MARK	5	5
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	MASTER	49	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	MAXBASE	1	1
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	NAME	10	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	NICKNAME	5	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	NO	7	2
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	PLAYER	1	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	RELATION	14	5
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	RESULT	1	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	TALENT	470	378
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	TALENTNAME	259	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	TARGET	62	0
original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB	イベント関係	TFLAG	2	1
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	CALLNAME	2	0
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	CHARANUM	2	0
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	FLAG	1	0
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	LOCAL	21	1
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	MASTER	1	0
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	NAME	2	0
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	NO	5	0
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	RELATION	1	0
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	TALENT	5	4
original-game/ERB/イベント関係/GETTALENT_GAL.ERB	イベント関係	TALENTNAME	2	0
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	ABL	1	0
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	ARG	2	0
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	BASE	7	4
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	CALLNAME	14	0
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	CFLAG	24	22
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	CHARANUM	1	0
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	COUNT	1	0
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	CSTR	3	3
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	DAY	6	0
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	EXP	8	8
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	FLAG	5	5
original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB	イベント関係	TALENT	30	3
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	ABL	26	4
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	BASE	12	4
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	CALLNAME	16	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	CFLAG	82	73
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	CHARANUM	5	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	COUNT	63	4
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	CSTR	27	9
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	DAY	17	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	EXP	5	3
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	EXPNAME	2	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	FLAG	3	2
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	J	23	18
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	JUEL	2	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	LOCAL	127	66
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	MASTER	5	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	NO	2	2
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	PALAMNAME	2	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	S	2	2
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	TALENT	52	42
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	TARGET	11	1
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	TCVAR	26	13
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	ABL	2	1
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	BASE	1	1
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	CALLNAME	2	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	CFLAG	59	35
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	CHARANUM	1	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	COUNT	10	1
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	CSTR	21	19
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	EXP	28	24
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	EXPNAME	2	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	FLAG	1	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	LOCAL	15	4
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	MASTER	1	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	NAME	1	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	RESULT	7	0
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	TALENT	29	28
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	TARGET	3	1
original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB	イベント関係	TCVAR	10	2
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC.ERB	イベント関係	ARG	179	0
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC.ERB	イベント関係	CSTR	172	172
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB	イベント関係	CFLAG	266	266
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB	イベント関係	CSTR	262	262
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB	イベント関係	LOCAL	263	1
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB	イベント関係	TARGET	1	0
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	BASE	1	0
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	CALLNAME	3	0
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	CFLAG	17	16
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	CHARANUM	1	0
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	COUNT	27	1
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	FLAG	2	2
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	NAME	1	0
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	P	7	7
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	TALENT	2	2
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	TARGET	1	1
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	X	4	2
original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	Y	3	1
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	CFLAG	20	19
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	CHARANUM	1	0
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	COUNT	57	1
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	FLAG	4	4
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	LOCAL	29	28
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	MASTER	2	0
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	NO	5	5
original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB	イベント関係	TALENT	33	33
original-game/ERB/イベント関係/NTR関係/MOLESTER_DETAIL.ERB	イベント関係	ABL	8	0
